200408 190408.410|CONFIG|Thread-2|setFileHandlers|Now logging to C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\pc2Client\bin\logs directory.
200613 161121.282|INFO|Thread-37|dumpPacket|    To: TEAM1 @ site 1
200613 161121.282|INFO|Thread-37|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 977 QUEUED_FOR_COMPUTER_JUDGEMENT 3264 min 195880548ms from TEAM1 @ site 1 id Run-8802868254565768927 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161121.941|INFO|Thread-37|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #8066 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161125.179|INFO|Thread-38|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #8070 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161125.180|INFO|Thread-38|dumpPacket|Packet RUN_JUDGEMENT (Seq #8070, o#8070 ) recieveObject
200613 161125.181|INFO|Thread-38|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161125.181|INFO|Thread-38|dumpPacket|    To: TEAM1 @ site 1
200613 161125.182|INFO|Thread-38|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error--1448048099771428757 id JudgementRecord--3982583954845148192
200613 161125.182|INFO|Thread-38|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 977 JUDGED 3264 min 195880548ms from TEAM1 @ site 1 id Run-8802868254565768927 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161125.183|INFO|Thread-38|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161125.183|INFO|Thread-38|info|handlePacket start Packet[RUN_JUDGEMENT] #8070 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161125.184|INFO|Thread-38|dumpPacket|Packet RUN_JUDGEMENT (Seq #8070, o#8070 ) handlePacket
200613 161125.184|INFO|Thread-38|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161125.185|INFO|Thread-38|dumpPacket|    To: TEAM1 @ site 1
200613 161125.185|INFO|Thread-38|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error--1448048099771428757 id JudgementRecord--3982583954845148192
200613 161125.185|INFO|Thread-38|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 977 JUDGED 3264 min 195880548ms from TEAM1 @ site 1 id Run-8802868254565768927 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161125.186|INFO|Thread-38|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161126.578|INFO|Thread-38|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 977 JUDGED 3264 min 195880548ms from TEAM1 @ site 1 id Run-8802868254565768927 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219; runFiles=null
200613 161126.578|INFO|Thread-38|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200613 161126.579|INFO|Thread-38|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #8070 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161339.044|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 10 - BAI 14 C/C++ file: C:\Users\Do Hung Anh\Desktop\Rac\Untitled2.cpp
200613 161339.046|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #14 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 161339.047|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #14 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 161339.309|INFO|Thread-40|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #8072 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161339.311|INFO|Thread-40|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8072, o#8072 ) recieveObject
200613 161339.311|INFO|Thread-40|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161339.312|INFO|Thread-40|dumpPacket|    To: TEAM1 @ site 1
200613 161339.313|INFO|Thread-40|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 978 QUEUED_FOR_COMPUTER_JUDGEMENT 3266 min 196018546ms from TEAM1 @ site 1 id Run-5720044773412908623 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161339.313|INFO|Thread-40|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #8072 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161339.314|INFO|Thread-40|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8072, o#8072 ) handlePacket
200613 161339.314|INFO|Thread-40|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161339.314|INFO|Thread-40|dumpPacket|    To: TEAM1 @ site 1
200613 161339.315|INFO|Thread-40|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 978 QUEUED_FOR_COMPUTER_JUDGEMENT 3266 min 196018546ms from TEAM1 @ site 1 id Run-5720044773412908623 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161339.725|INFO|Thread-40|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #8072 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161343.387|INFO|Thread-41|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #8076 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161343.387|INFO|Thread-41|dumpPacket|Packet RUN_JUDGEMENT (Seq #8076, o#8076 ) recieveObject
200613 161343.388|INFO|Thread-41|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161343.388|INFO|Thread-41|dumpPacket|    To: TEAM1 @ site 1
200613 161343.388|INFO|Thread-41|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error--1448048099771428757 id JudgementRecord-4608645022267770088
200613 161343.388|INFO|Thread-41|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 978 JUDGED 3266 min 196018546ms from TEAM1 @ site 1 id Run-5720044773412908623 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161343.389|INFO|Thread-41|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161343.389|INFO|Thread-41|info|handlePacket start Packet[RUN_JUDGEMENT] #8076 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161343.389|INFO|Thread-41|dumpPacket|Packet RUN_JUDGEMENT (Seq #8076, o#8076 ) handlePacket
200613 161343.389|INFO|Thread-41|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161343.389|INFO|Thread-41|dumpPacket|    To: TEAM1 @ site 1
200613 161343.390|INFO|Thread-41|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error--1448048099771428757 id JudgementRecord-4608645022267770088
200613 161343.390|INFO|Thread-41|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 978 JUDGED 3266 min 196018546ms from TEAM1 @ site 1 id Run-5720044773412908623 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161343.390|INFO|Thread-41|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161344.085|INFO|Thread-41|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 978 JUDGED 3266 min 196018546ms from TEAM1 @ site 1 id Run-5720044773412908623 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219; runFiles=null
200613 161344.086|INFO|Thread-41|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200613 161344.086|INFO|Thread-41|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #8076 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161554.363|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 10 - BAI 14 C/C++ file: C:\Users\Do Hung Anh\Desktop\Rac\Untitled2.cpp
200613 161554.364|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #15 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 161554.364|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #15 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 161554.615|INFO|Thread-43|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #8078 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161554.615|INFO|Thread-43|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8078, o#8078 ) recieveObject
200613 161554.616|INFO|Thread-43|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161554.616|INFO|Thread-43|dumpPacket|    To: TEAM1 @ site 1
200613 161554.617|INFO|Thread-43|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 979 QUEUED_FOR_COMPUTER_JUDGEMENT 3269 min 196153841ms from TEAM1 @ site 1 id Run--4806672379934562302 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161554.617|INFO|Thread-43|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #8078 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161554.617|INFO|Thread-43|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8078, o#8078 ) handlePacket
200613 161554.618|INFO|Thread-43|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161554.619|INFO|Thread-43|dumpPacket|    To: TEAM1 @ site 1
200613 161554.619|INFO|Thread-43|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 979 QUEUED_FOR_COMPUTER_JUDGEMENT 3269 min 196153841ms from TEAM1 @ site 1 id Run--4806672379934562302 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161555.061|INFO|Thread-43|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #8078 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161558.570|INFO|Thread-44|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #8082 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161558.570|INFO|Thread-44|dumpPacket|Packet RUN_JUDGEMENT (Seq #8082, o#8082 ) recieveObject
200613 161558.571|INFO|Thread-44|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161558.571|INFO|Thread-44|dumpPacket|    To: TEAM1 @ site 1
200613 161558.571|INFO|Thread-44|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Wrong_Answer--2147595830313709144 id JudgementRecord--536260418153371763
200613 161558.572|INFO|Thread-44|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 979 JUDGED 3269 min 196153841ms from TEAM1 @ site 1 id Run--4806672379934562302 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161558.572|INFO|Thread-44|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161558.573|INFO|Thread-44|info|handlePacket start Packet[RUN_JUDGEMENT] #8082 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161558.573|INFO|Thread-44|dumpPacket|Packet RUN_JUDGEMENT (Seq #8082, o#8082 ) handlePacket
200613 161558.573|INFO|Thread-44|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161558.574|INFO|Thread-44|dumpPacket|    To: TEAM1 @ site 1
200613 161558.574|INFO|Thread-44|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Wrong_Answer--2147595830313709144 id JudgementRecord--536260418153371763
200613 161558.574|INFO|Thread-44|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 979 JUDGED 3269 min 196153841ms from TEAM1 @ site 1 id Run--4806672379934562302 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161558.575|INFO|Thread-44|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161600.437|INFO|Thread-44|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 979 JUDGED 3269 min 196153841ms from TEAM1 @ site 1 id Run--4806672379934562302 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219; runFiles=null
200613 161600.437|INFO|Thread-44|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200613 161600.438|INFO|Thread-44|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #8082 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161816.447|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 10 - BAI 14 C/C++ file: C:\Users\Do Hung Anh\Desktop\Rac\Untitled2.cpp
200613 161816.448|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #16 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 161816.449|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #16 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 161816.668|INFO|Thread-46|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #8093 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161816.669|INFO|Thread-46|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8093, o#8093 ) recieveObject
200613 161816.669|INFO|Thread-46|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161816.670|INFO|Thread-46|dumpPacket|    To: TEAM1 @ site 1
200613 161816.670|INFO|Thread-46|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 981 QUEUED_FOR_COMPUTER_JUDGEMENT 3271 min 196295933ms from TEAM1 @ site 1 id Run-5774322252296850138 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161816.670|INFO|Thread-46|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #8093 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161816.671|INFO|Thread-46|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8093, o#8093 ) handlePacket
200613 161816.671|INFO|Thread-46|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161816.671|INFO|Thread-46|dumpPacket|    To: TEAM1 @ site 1
200613 161816.672|INFO|Thread-46|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 981 QUEUED_FOR_COMPUTER_JUDGEMENT 3271 min 196295933ms from TEAM1 @ site 1 id Run-5774322252296850138 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161817.113|INFO|Thread-46|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #8093 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161820.431|INFO|Thread-47|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #8097 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161820.432|INFO|Thread-47|dumpPacket|Packet RUN_JUDGEMENT (Seq #8097, o#8097 ) recieveObject
200613 161820.432|INFO|Thread-47|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161820.433|INFO|Thread-47|dumpPacket|    To: TEAM1 @ site 1
200613 161820.433|INFO|Thread-47|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error--1448048099771428757 id JudgementRecord-9103846403555048362
200613 161820.433|INFO|Thread-47|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 981 JUDGED 3271 min 196295933ms from TEAM1 @ site 1 id Run-5774322252296850138 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161820.434|INFO|Thread-47|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161820.434|INFO|Thread-47|info|handlePacket start Packet[RUN_JUDGEMENT] #8097 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161820.435|INFO|Thread-47|dumpPacket|Packet RUN_JUDGEMENT (Seq #8097, o#8097 ) handlePacket
200613 161820.435|INFO|Thread-47|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161820.435|INFO|Thread-47|dumpPacket|    To: TEAM1 @ site 1
200613 161820.436|INFO|Thread-47|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error--1448048099771428757 id JudgementRecord-9103846403555048362
200613 161820.436|INFO|Thread-47|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 981 JUDGED 3271 min 196295933ms from TEAM1 @ site 1 id Run-5774322252296850138 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161820.436|INFO|Thread-47|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161822.223|INFO|Thread-47|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 981 JUDGED 3271 min 196295933ms from TEAM1 @ site 1 id Run-5774322252296850138 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219; runFiles=null
200613 161822.223|INFO|Thread-47|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200613 161822.223|INFO|Thread-47|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #8097 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161944.874|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 10 - BAI 14 C/C++ file: C:\Users\Do Hung Anh\Desktop\Rac\Untitled2.cpp
200613 161944.875|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #17 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 161944.876|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #17 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 161945.133|INFO|Thread-49|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #8099 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161945.133|INFO|Thread-49|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8099, o#8099 ) recieveObject
200613 161945.134|INFO|Thread-49|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161945.134|INFO|Thread-49|dumpPacket|    To: TEAM1 @ site 1
200613 161945.134|INFO|Thread-49|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 982 QUEUED_FOR_COMPUTER_JUDGEMENT 3273 min 196384354ms from TEAM1 @ site 1 id Run--111987046017502131 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161945.135|INFO|Thread-49|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #8099 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161945.135|INFO|Thread-49|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8099, o#8099 ) handlePacket
200613 161945.136|INFO|Thread-49|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161945.136|INFO|Thread-49|dumpPacket|    To: TEAM1 @ site 1
200613 161945.137|INFO|Thread-49|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 982 QUEUED_FOR_COMPUTER_JUDGEMENT 3273 min 196384354ms from TEAM1 @ site 1 id Run--111987046017502131 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161946.116|INFO|Thread-49|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #8099 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161950.532|INFO|Thread-50|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #8103 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161950.532|INFO|Thread-50|dumpPacket|Packet RUN_JUDGEMENT (Seq #8103, o#8103 ) recieveObject
200613 161950.533|INFO|Thread-50|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161950.533|INFO|Thread-50|dumpPacket|    To: TEAM1 @ site 1
200613 161950.533|INFO|Thread-50|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Time_Limit_Exceeded-621890247700512694 id JudgementRecord--4215298824081670402
200613 161950.534|INFO|Thread-50|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 982 JUDGED 3273 min 196384354ms from TEAM1 @ site 1 id Run--111987046017502131 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161950.534|INFO|Thread-50|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161950.534|INFO|Thread-50|info|handlePacket start Packet[RUN_JUDGEMENT] #8103 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 161950.534|INFO|Thread-50|dumpPacket|Packet RUN_JUDGEMENT (Seq #8103, o#8103 ) handlePacket
200613 161950.535|INFO|Thread-50|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 161950.535|INFO|Thread-50|dumpPacket|    To: TEAM1 @ site 1
200613 161950.535|INFO|Thread-50|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Time_Limit_Exceeded-621890247700512694 id JudgementRecord--4215298824081670402
200613 161950.536|INFO|Thread-50|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 982 JUDGED 3273 min 196384354ms from TEAM1 @ site 1 id Run--111987046017502131 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 161950.536|INFO|Thread-50|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200613 161951.259|INFO|Thread-50|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 982 JUDGED 3273 min 196384354ms from TEAM1 @ site 1 id Run--111987046017502131 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219; runFiles=null
200613 161951.259|INFO|Thread-50|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200613 161951.259|INFO|Thread-50|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #8103 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 162244.655|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 10 - BAI 14 C/C++ file: C:\Users\Do Hung Anh\Desktop\Rac\Untitled2.cpp
200613 162244.656|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #18 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 162244.656|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #18 TEAM1 @ site 1 -> SERVER0 @ site 1
200613 162244.887|INFO|Thread-52|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #8108 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 162244.887|INFO|Thread-52|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8108, o#8108 ) recieveObject
200613 162244.887|INFO|Thread-52|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 162244.888|INFO|Thread-52|dumpPacket|    To: TEAM1 @ site 1
200613 162244.888|INFO|Thread-52|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 983 QUEUED_FOR_COMPUTER_JUDGEMENT 3276 min 196564132ms from TEAM1 @ site 1 id Run-8222331288242872037 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
200613 162244.888|INFO|Thread-52|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #8108 SERVER0 @ site 1 -> TEAM1 @ site 1
200613 162244.888|INFO|Thread-52|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #8108, o#8108 ) handlePacket
200613 162244.889|INFO|Thread-52|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default--8781974562601054211)
200613 162244.889|INFO|Thread-52|dumpPacket|    To: TEAM1 @ site 1
200613 162244.889|INFO|Thread-52|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 983 QUEUED_FOR_COMPUTER_JUDGEMENT 3276 min 196564132ms from TEAM1 @ site 1 id Run-8222331288242872037 problem CONTEST_10_-_BAI_14--8542803067887035094 lang C/C++--8818313493176809219
